date,message,sender_id
2025-01-10 23:15:58+00:00,"gamble because fuck KOLWAII


```69u2S1me8tCqf4nmzhXerwrKk8PEA6vmqe4QFE3epump```

https://x.com/BoredElonMusk/status/1877848878659379672",-1002243200666
2025-01-10 22:34:36+00:00,"Price prediction with full conviction 

$LLM 500m 
$GNZ 100m
$CPAI 100m",-1002243200666
2025-01-10 22:20:30+00:00,"Toly's first interaction with $GNZ 

https://x.com/aeyakovenko/status/1877810395349754203

100m soon",-1002243200666
2025-01-10 22:17:10+00:00,"Just got off the call with the Kolwaii dev, who wants the CA.",-1002243200666
2025-01-10 20:22:35+00:00,"Jan has been good so far, we caught most fat LP juicers early. 

- $LLM - 6m to 125m --> 20x
- $GNZ - 10m to 56m --> 5.6x
- $ASHA - 2.5m to 25m --> 10x
- $ZAILGO - 20m to 96m --> 5x
- $AUDIT - 3m to 36 --> 12x

There going to be multiple fat runners soon, we will catch most of them if not all.",-1002243200666
2025-01-10 19:10:32+00:00,Finally $STEALTH moving again,-1002243200666
2025-01-10 18:17:04+00:00,Dev sold,-1002243200666
2025-01-10 18:13:00+00:00,"It's also somehow connected to the DUNA act, if you remember an unofficial coin named after it went to 25m. 

https://duna-ai.com/audits/#",-1002243200666
2025-01-10 18:10:17+00:00,https://x.com/DUNA_AI_DAO/status/1877770306313404921,-1002243200666
2025-01-10 18:09:22+00:00,"Apparently team has just got Microsoft founders hub grant of 250K$ for first voice assistant on solana, and they plan to release it in few hours. 

```9re9eKMd39Aaanm8wgFKmLXNVX3ukS5gK4J5aCJepump```",-1002243200666
2025-01-10 17:51:16+00:00,GM,-1002243200666
2025-01-10 13:59:15+00:00,"I feel $LLM will be a good hedge against the market, let’s see.",-1002243200666
2025-01-10 13:41:37+00:00,Was wrong,-1002243200666
2025-01-10 13:35:26+00:00,"On another note, I’ve added a lot to my $LLM bag 

I believe fartcoin cabal will send this to 500m minimum",-1002243200666
2025-01-10 13:32:44+00:00,"Bull run intact boys 

Data was good",-1002243200666
2025-01-10 13:22:29+00:00,"5x so far $OS 

higher",-1002243200666
2025-01-10 13:21:20+00:00,Hearing $LLM cabal is buying,-1002243200666
2025-01-10 13:17:18+00:00,"Oh this is also from $LLM deployer but he sold. Again. 

Send it",-1002243200666
2025-01-10 13:15:05+00:00,"https://x.com/missoralways/status/1877705615683850370?s=46

Smash here and I’ll pick one to join the private",-1002243200666
2025-01-10 13:13:37+00:00,Slut is doing well,-1002243200666
2025-01-10 12:42:26+00:00,"150k $OS

`jLT9ms6auFWuVM8a4YySJhUkFW64bLJEjzoKbstpump`",-1002243200666
2025-01-10 12:41:55+00:00,I have a low cap degen that made me laugh so I aped,-1002243200666
2025-01-10 12:32:47+00:00,"$LLM holding 100-120M floor strong 

Might actually run to 1b",-1002243200666
2025-01-10 12:16:18+00:00,`F9GqoJRPzQnGzvP7cQzLHB7C22DToHQYWfsPvhKwqrpC`,-1002243200666
2025-01-10 12:15:51+00:00,"Aped a big bag here $FREGO

AI Agent platform whose token went live even before $AI16z. 

The dev has been building nonstop for the past 3 to 3-4 months.

Their AI agent platform is live, and they built the first-ever Swarms Bridge. Yet, it's sitting at $10M FDV.

Could become the next $PIPPIN 

Also followed by Shaw 

https://x.com/getfrego?s=21",-1002243200666
2025-01-10 12:02:11+00:00,"Reminder: always verify my @ and beware of scammers 

I don’t have any paid groups or degen channel

Owner: @missoralways 
https://x.com/missoralways",-1002243200666
2025-01-10 12:00:21+00:00,,-1002243200666
2025-01-09 23:35:51+00:00,Soon,-1002243200666
2025-01-09 23:33:30+00:00,Lawsuit incoming,-1002243200666
2025-01-09 23:22:12+00:00,Phantom committing crimes,-1002243200666
2025-01-09 21:04:55+00:00,NGL PA looks farmy as fuck,-1002243200666
2025-01-09 20:49:04+00:00,It’s too big brain for most to understand but an official ai16z partner means something,-1002243200666
2025-01-09 20:46:38+00:00,Pretty sure it’s going 50m in an hour,-1002243200666
2025-01-09 20:44:58+00:00,"so stealth actually run a really good game on roblox right now, it's the squid game 2 one, its played by people like ishowspeed ect",-1002243200666
2025-01-09 20:44:33+00:00,Please 100m,-1002243200666
2025-01-09 20:44:31+00:00,Founder just doxxed as well,-1002243200666
2025-01-09 20:38:49+00:00,"It’s not an average agent coin, it’s a infrastructure coin.",-1002243200666
2025-01-09 20:37:38+00:00,"They reposted too

https://x.com/stealthsdk/status/1877449872598515884?s=46",-1002243200666
2025-01-09 20:36:06+00:00,Official ai16z partnership,-1002243200666
2025-01-09 20:35:57+00:00,"Might be today’s giga runner 

`BUfMXdTHqKGVztQjYRB2b4v7EKAv4cheMg8Uu16Npump`",-1002243200666
2025-01-09 15:21:58+00:00,"I soft shilled $CPAI a few days ago. 

Despite the market nuke, it’s holding impressively strong. It’s a doxxed team and has an irl company too. 

It’s AI + Crypto tax and auditing

If you want to park your ETH somewhere, $CPAI is the best bet right now. 

https://x.com/officialcpai 

CA: `0x6ef69Ba2d051761aFD38F218F0a3cF517D64A760`",-1002243200666
2025-01-09 15:17:45+00:00,"If you are a real serious developer, and are building something unique or practical but don’t know how to get the right eyes on your project or team. 

My DMs are always open. Will help you with all the resources I have at my disposal. 


I don’t do paid promos, but always willing to help legitimate teams.",-1002243200666
2025-01-09 14:19:06+00:00,See you guys in 2028,-1002243200666
2025-01-09 14:19:01+00:00,185.97$,-1002243200666
2025-01-09 13:03:52+00:00,https://x.com/iotex_io/status/1877230665185505375?s=46,-1002243200666
2025-01-09 13:00:40+00:00,"Shaw just reposted it too

https://x.com/dr_andrewlaw/status/1877167003917758687?s=46",-1002243200666
2025-01-09 12:58:55+00:00,"Also I think this is alpha based on on-chain digging 

`CXPLyc3EX8WySgEXLbjhuA7vy8EKQokVJYQuJm2jpump

24m `right now",-1002243200666
2025-01-09 12:25:01+00:00,"You’re not controlling a virtual robot via their website 

It’s a physical real robot",-1002243200666
2025-01-09 12:18:28+00:00,Also you can control the robot on their website,-1002243200666
2025-01-09 12:16:53+00:00,"First runner tech always runs hard when it comes to AI coins

Only a matter of when people find out how",-1002243200666
2025-01-09 12:14:15+00:00,"AlphaDAO candle 

Early as always, this one can prob run to 25-50m too with regular updates from team",-1002243200666
2025-01-09 12:12:19+00:00,"Okay wow - $ANTRO is a PhysicalAI tech and it’s real team is legit (from what I see)

was also mentioned by nvidia CEO recently 

https://www.inc.com/ben-sherry/why-nvidias-jensen-huang-is-so-bullish-on-physical-ai-and-robots/91104573",-1002243200666
2025-01-09 12:09:09+00:00,"Aped $ANTRO 

Don’t understand their tech but quant said they are first movers in some human robot thing lol

`DMNmNvEAx3ajXBgcqELPhyZT8kzUh4KxzRzF1f96pump`

https://antro.one/

If you understand better, DM me.",-1002243200666
2025-01-09 11:52:19+00:00,https://x.com/missoralways/status/1877322319636410694?s=46,-1002243200666
2025-01-09 11:23:47+00:00,6m to 130m —> 21x on $LLM,-1002243200666
2025-01-09 02:17:36+00:00,"Gambled here | AIXBT shill

https://i.fixupx.com/aixbt_agent/status/1877170216519741876

`AcAC98WwUb43ydXA6JxdXmi3rfoHcA1KXxwBny2Zpump`",-1002243200666
2025-01-09 00:52:30+00:00,"2x on size again, congratulations.",-1002243200666
2025-01-09 00:37:33+00:00,40m wtf lol,-1002243200666
2025-01-09 00:35:49+00:00,"Lets go another LLM type run? 

$FATCOIN 

Shaw shill: https://x.com/shawmakesmagic/status/1877150821466472839

```DqQEriZLHtxk4D9gmufoTL4bZkcpw5Rs5ZrQuGoFpump```",-1002243200666
2025-01-08 19:02:32+00:00,"AFK for sometime but wow $LLM hit 90m at ATH 

6m to 90m in a few hours, just the kind of trades that compound your port.",-1002243200666
2025-01-08 15:12:14+00:00,"Many DMs about $GNZ 

So yes I’m holding full bag and it’s more like an investment for me. 

100m is my TP.",-1002243200666
2025-01-08 13:24:38+00:00,"6 figs on a gamble is crazy 

6m to 70m —> $LLM",-1002243200666
2025-01-08 12:58:50+00:00,"45m $LLM 

What a cook",-1002243200666
2025-01-08 12:30:18+00:00,"$LLM - 5x on size with thesis 

AlphaDAO Captial",-1002243200666
2025-01-08 12:03:07+00:00,6m to 20 —> 3x $LLM,-1002243200666
2025-01-08 11:52:38+00:00,"$LLM 

Thesis: Next fartcoin 

```98mb39tPFKQJ4Bif8iVg9mYb9wsfPZgpgN1sxoVTpump```",-1002243200666
2025-01-08 11:48:57+00:00,"next fartcoin gg 

https://x.com/himgajria/status/1876958523902337105",-1002243200666
2025-01-08 11:48:11+00:00,Please be the next cabal scam to pump to 100m,-1002243200666
2025-01-08 11:47:58+00:00,11m already wild,-1002243200666
2025-01-08 11:44:48+00:00,"gambled here 

```98mb39tPFKQJ4Bif8iVg9mYb9wsfPZgpgN1sxoVTpump```

https://x.com/himgajria/status/1876956752547082620",-1002243200666
2025-01-07 21:40:53+00:00,"$GNZ x WINTERMUTE 

https://x.com/gainzdotxyz/status/1876745243485237563",-1002243200666
2025-01-07 21:25:22+00:00,yeah should've sticked to it,-1002243200666
2025-01-07 21:24:19+00:00,wow dev sold while being live,-1002243200666
2025-01-07 21:18:54+00:00,"Watching this doxxed live dev $NEST 

```HcR4APf8Rbm9aUdPbwKA4mz7AfF7AcXeW2FTTP1pump```

https://x.com/i/broadcasts/1YqxovAndzlJv",-1002243200666
2025-01-07 21:13:31+00:00,"Larpy but I punted 

DYOR 

https://x.com/zados_sol/status/1876734894824358003",-1002243200666
2025-01-07 21:12:21+00:00,MLG dev launching pf coins?,-1002243200666
2025-01-07 21:07:04+00:00,200k to 1m —> 5x on $YAP,-1002243200666
2025-01-07 21:01:24+00:00,$YAP is a better ticker,-1002243200666
2025-01-07 21:00:30+00:00,"3x on a dead day, congrats investors.",-1002243200666
2025-01-07 20:57:18+00:00,"Also small gamble here too 

```7U1C7WYBwP68GiChF9mYeVcKptAmfwc3aaTnpbS9pump```",-1002243200666
2025-01-07 20:54:33+00:00,"X tweet is the same as Elon tweet 

Elon might interact anyway individually too",-1002243200666
2025-01-07 20:52:32+00:00,"Aped $NUB

last time X tweeted a memecoin was moodeng before it blew it 

https://x.com/x/status/1876732264656019766?s=46

`GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn`",-1002243200666
2025-01-07 20:46:54+00:00,"$GNZ dips are gifts 

https://x.com/0xelonmoney/status/1876714713628971406?s=46

Here’s the founder’s interview with SendAi dev as well 

https://x.com/nyxnolimits/status/1876690759941865797?s=46",-1002243200666
2025-01-07 20:16:46+00:00,"Not apeing anything much today, too many farms and well planned rugs happening.

https://x.com/rewkang/status/1876701509825835332?s=46

The future is bright, don’t lose your precious solamis.",-1002243200666
2025-01-07 12:33:34+00:00,"**1 SOL to 6 people **

To participate in the giveaway 

Follow: https://x.com/missoralways
Subscribe: https://t.me/missorplays

That’s all, will announce winner in 24 hours.",-1002243200666
2025-01-07 12:30:48+00:00,"Thanks for 6666 subscribers 

Will do a small giveaway as a token of appreciation",-1002243200666
2025-01-07 12:14:35+00:00,"I will have giga alpha soon. On Solana. 

Nobody will share it before me.",-1002243200666
2025-01-07 11:08:55+00:00,GM,-1002243200666
2025-01-06 23:28:57+00:00,doing decent,-1002243200666
2025-01-06 22:46:38+00:00,Added more to my $GNZ bag today and also some $CPAI on ETH,-1002243200666
2025-01-06 22:46:25+00:00,"Today is farmy as fuck, larp shit going straight to 3m and dying and semi decent stuff dying.",-1002243200666
2025-01-06 22:37:04+00:00,"GitHub is also decent and not larpy, so far looks legit. Was able to create an agent on their website in a few minutes too,",-1002243200666
2025-01-06 22:34:25+00:00,"Team Tokens locked for 1 year!

https://solscan.io/tx/46wf982BhzDZnLmN43qviNMsVqsM9osVSYnkC3EMoc3TPHpk7MjiChygS5A7o5BpFmdtSAwvXGNq1uq5TgEuZYLz",-1002243200666
2025-01-06 22:32:39+00:00,"Watching this, asking a dev friend to check if it’s legit. 

`B7D6yG93e4dNArwQ7SWJFwEbd7z2uBNSuji8oY9Hpump`",-1002243200666
2025-01-06 20:32:55+00:00,,-1002243200666
2025-01-06 20:32:20+00:00,$GNZ bros,-1002243200666
2025-01-06 20:32:17+00:00,"https://x.com/CookerFlips/status/1876364352183509098

Fked up a lot of size plays lately hoping I do this right",-1002243200666
2025-01-06 20:25:26+00:00,$BRUV is the $DOGE (department of government efficiency) of Tate's Party,-1002243200666
2025-01-06 20:24:55+00:00,"Its official 

https://x.com/issathecooker/status/1876362990947016709

Does not get more legit than this",-1002243200666
2025-01-06 20:19:49+00:00,official now lfg,-1002243200666
2025-01-06 20:19:46+00:00,"scammers updated the dexscreener to a drainer before so new links: 
tg: https://t.me/BRUVsolana
twitter: https://x.com/solanaBRUV",-1002243200666
2025-01-06 20:18:37+00:00,https://x.com/Cobratate/status/1876358053315928097,-1002243200666
2025-01-06 19:49:25+00:00,Still convinced the 6m one is his but lets see,-1002243200666
2025-01-06 19:46:38+00:00,https://x.com/issathecooker/status/1876349163354665436,-1002243200666
2025-01-06 19:46:11+00:00,"There's another BRUV that launched where Issa is the top holder (was sent supply, didn't ape) 

watching to see if he sells or holds",-1002243200666
2025-01-06 19:14:12+00:00,anyone knows issa's @,-1002243200666
2025-01-06 19:05:28+00:00,"I think $BRUV might actually be the best tate coin narrative so far

Earlier with DADDY it wasn't anything of substance. Just a meme. 

But if he actually endorses and adopts $BRUV, I think it can run 100m or so narrative wise. 

Elon and Trump are his friends and will also potentially mention BRUV somewhere",-1002243200666
2025-01-06 18:36:00+00:00,BRUUUUUUUUUUUUUUVVVVVVVVVV,-1002243200666
2025-01-06 18:22:54+00:00,"Tate coins are usually always PNDs 

Don't marry your bags, trade it.",-1002243200666
2025-01-06 18:19:41+00:00,2m to 8m —> $BRUV,-1002243200666
2025-01-06 18:13:38+00:00,5m gg,-1002243200666
2025-01-06 18:13:36+00:00,Issa (Tate's quant) aped it too,-1002243200666
2025-01-06 18:11:09+00:00,"Deleted it, found out theres already a bigger one.

nFXLang7pEKP9gyEmkuVhGTByhPd3Soa1pA7Q8Lpump",-1002243200666
2025-01-06 17:37:48+00:00,Curating all the alpha here for you guys to build conviction,-1002243200666
2025-01-06 17:37:36+00:00,https://x.com/0xGumshoe/status/1876305055735038386,-1002243200666
2025-01-06 17:34:10+00:00,https://x.com/0xelonmoney/status/1876246563582058518,-1002243200666
2025-01-06 17:32:37+00:00,"$GNZ founder is speaking in the $BIO spaces 

https://x.com/i/spaces/1jMJgBeOmXlGL",-1002243200666
2025-01-06 17:18:54+00:00,"If you are sidelined on $GNZ 

I request you to again go through what it is and what they are building AND who is backing it 

https://x.com/missoralways/status/1876023214092046659",-1002243200666
2025-01-06 15:55:26+00:00,"Already up 30% from entry

After what Shaw did to Hyper, I won’t fade anything that’s sub 50m and has solid partnership with Eliza 

Hyper went to 300m after Shaw shill",-1002243200666
2025-01-06 15:49:31+00:00,https://x.com/shawmakesmagic/status/1876290825665266084?s=46,-1002243200666
2025-01-06 15:48:53+00:00,"Size play. Will be 2-5x mid term for sure.

Ai16z partnership 

`AsyfR3e5JcPqWot4H5MMhQUm7DZ4zwQrcp2zbB7vpump`",-1002243200666
2025-01-06 10:59:02+00:00,"$GNZ AMA today 

https://x.com/pulsenolimits/status/1876203541863305640?s=46",-1002243200666
2025-01-06 10:28:35+00:00,"Again just a gamble, don’t marry your bags on this one. 

Estee itself is not mooning lol",-1002243200666
2025-01-06 10:08:17+00:00,"I gambled some on ETH

Shiba Inu’s daughter

`0xd2dc8ecd7d57c862d8b27361a444bf37c350ac3a`",-1002243200666
2025-01-05 23:20:01+00:00,product is the coin,-1002243200666
2025-01-05 23:04:30+00:00,2m to 6.5m —> 3x $DST,-1002243200666
2025-01-05 22:56:25+00:00,"gonna monitor him, if he takes ownership or posts ca will confirm legit.",-1002243200666
2025-01-05 22:55:59+00:00,https://x.com/0xLamps/status/1876037518896124316,-1002243200666
2025-01-05 22:53:08+00:00,https://x.com/0xLamps interesting interaction,-1002243200666
2025-01-05 22:51:56+00:00,"Consider a gamble for now, doing due diligence. 

```He2q1MJT5PkKetn3peyEnn2VCSGharjSJMM3YXhGpump```",-1002243200666
2025-01-05 22:15:55+00:00,"Dev is indeed cracked 

https://www.youtube.com/watch?v=6dQmsFbPcOo",-1002243200666
2025-01-05 22:04:36+00:00,"Another one from SuperTeam's head 

https://x.com/ArchTol/status/1875998925653672432",-1002243200666
2025-01-05 22:03:21+00:00,"$GNZ is also a IRL tech/consumer AI company. Also the only one in my knowledge to have raised funds from some reputed VCs and crowdfunds (details in the below mentioned tweet)

https://x.com/resaang/status/1876000366455906360",-1002243200666
2025-01-05 21:50:07+00:00,"Please smash here 

https://x.com/missoralways/status/1876023214092046659

Will pick a few for some SOL too",-1002243200666
2025-01-05 21:42:31+00:00,"UPONLY.EXE - What a chart 

Part of the reason might be because approx 50% supply is locked/not circulating",-1002243200666
2025-01-05 21:22:24+00:00,"https://x.com/PulseNoLimits/status/1876004637381419385

Backed by Pulse (Solana and Monad)",-1002243200666
2025-01-05 20:05:09+00:00,"Huge green flag lol

https://x.com/nyxnolimits/status/1875988187153404075?s=46",-1002243200666
2025-01-05 19:08:50+00:00,"$GNZ is the next Griffian/Swarms but better 

Toly shill soon imo",-1002243200666
2025-01-05 19:07:22+00:00,"$GNZ 

gAInz is a swarm of AI agents, each designed for a specific purpose of 10xing your health, career, and productivity

• Founder is doxxed 
• 1st prize at the Solana UK hackathon 
• 1st prize at Solana London Hacker House 
• Runner up at first Alliance Hackathon 
• 5 months in the making with a huge team 
• 1.8m raised from Toly and other big backers",-1002243200666
2025-01-05 19:00:52+00:00,"Fastest 4x on infinite LP 

$GNZ",-1002243200666
2025-01-05 18:58:40+00:00,"Speedrun, 30m already. GG.",-1002243200666
2025-01-05 18:45:48+00:00,"See you at 100m

https://x.com/NyxNoLimits/status/1875974688402448840",-1002243200666
2025-01-05 18:40:50+00:00,"Aped hard 

FFgfStKwuF3DSxEeogA69FNkPrkb7XDA5Tw29TBEpump

Alpha",-1002243200666
2025-01-05 18:25:52+00:00,Good one brother,-1002243200666
2025-01-05 17:58:44+00:00,Gem soon,-1002243200666
2025-01-05 17:14:53+00:00,"GM

2.5m to 20m —> 8x on size $ASHA",-1002243200666
2025-01-05 10:19:40+00:00,"Smash 

https://x.com/missoralways/status/1875849528655634603?s=46",-1002243200666
2025-01-05 10:08:01+00:00,$ASHA 14m,-1002243200666
2025-01-05 08:35:14+00:00,2.5m to 7m $ASHA,-1002243200666
2025-01-05 08:15:09+00:00,"Huge narrative 

Would’ve been 10m already if not for PF participants 

Seems most are out now, gonna hold this one.",-1002243200666
2025-01-05 08:06:29+00:00,"Info on what Asha is 

https://x.com/kevin__russell/status/1875770171593568567?s=46",-1002243200666
2025-01-05 07:57:17+00:00,,-1002243200666
2025-01-05 07:56:34+00:00,"`45ZAM7JK8ZGHuBQiJ8kvhdiVdiQGsTQGgt3gRAEQpump

https://x.com/kevin__russell/status/1875812900956447069?s=46`",-1002243200666
2025-01-04 19:49:27+00:00,https://github.com/EVMai-ai/snooai_public,-1002243200666
2025-01-04 19:46:49+00:00,Cfvf37mtuLiH52sWr91Ao1Kfzdsdh7U3ghvhwp57pump,-1002243200666
2025-01-04 19:46:44+00:00,"A predicted it 

https://x.com/snoo_ai/status/1875629091023679989",-1002243200666
2025-01-04 19:19:53+00:00,"I suppose they plan to launch their own coin soon based off this tweet

https://x.com/EVM_ai/status/1875376414679298443",-1002243200666
2025-01-04 19:05:48+00:00,"Dev is fully out and also first one deployed, if there is gonna be a runner its this one.",-1002243200666
2025-01-04 19:02:43+00:00,"gambled 

```2JSk352oZZ19hdSwybsgLG6APtuunYSmuRpKUKS2pump```

50% sent to them i guess

https://x.com/snoo_ai/status/1875616360509927859",-1002243200666
2025-01-04 09:51:40+00:00,"Prophecy has been made 

https://x.com/theunipcs/status/1875464863859847448?s=46

$SOL",-1002243200666
2025-01-04 06:52:22+00:00,Cooking,-1002243200666
2025-01-04 06:15:43+00:00,Hearing alpha soon,-1002243200666
2025-01-04 05:15:34+00:00,Hit 90m at ATH,-1002243200666
2025-01-04 02:11:46+00:00,"$MATTHEW hit a new ATH earlier 

Team made contact with one of the original journalist that covered the news. And also working on getting a formal collaboration in place.",-1002243200666
2025-01-04 01:35:06+00:00,"Aped hard

`92crE7qiX5T7VtiXhCeagfo1E81UtyguiXM7qCi7pump`",-1002243200666
2025-01-03 19:55:43+00:00,Preview of tool,-1002243200666
2025-01-03 19:54:38+00:00,"The smartest people are those who sell shovels in a gold rush 

Which is why I aped $GWIZ

Tool to filter larps and fake AI GitHub’s, practical and necessary use case. Being used by many people already. 

They dropped a token.

`9WJEwMzcsZTG2HedanrbTrScZfeo3yraZxt4B4nXpump`",-1002243200666
2025-01-03 18:26:43+00:00,"News rolling in 

https://x.com/realDailyWire/status/1875241570313891881

Team made a website too: https://matthewjustice.xyz/",-1002243200666
2025-01-03 16:19:24+00:00,Reminds me of slopfather,-1002243200666
2025-01-03 16:19:19+00:00,"They won a grant from Solana. 

Affiliated with $blinks

More info on dev/team 

https://x.com/matty_solana/status/1873707043955028060?s=46",-1002243200666
2025-01-03 16:15:53+00:00,"Big rumours, digging now.",-1002243200666
2025-01-03 16:15:47+00:00,`7uCHQdxAz2ojRgEpXRHas1nJAeTTo9b7JWNgpXXi9D9p`,-1002243200666
2025-01-03 15:09:59+00:00,"should run 

https://x.com/cicici__ci/status/1875192409249960422",-1002243200666
2025-01-03 15:06:06+00:00,"Gitcon dev 

```8ARrWwMMf3bLPrkAUdHfM7WmGkkUoB6CwCfooijypump```",-1002243200666
2025-01-03 13:37:48+00:00,https://x.com/introvertmac007/status/1875174201801535951,-1002243200666
2025-01-03 13:37:46+00:00,SELL,-1002243200666
2025-01-03 13:36:27+00:00,Only reason I called it here was because of this,-1002243200666
2025-01-03 13:32:57+00:00,Avoid apeing size till the 60% is confirmed by the dev officially,-1002243200666
2025-01-03 13:20:58+00:00,"https://x.com/introvertmac007/status/1875165448431648983

60% wallet apparently is the dev and he said he won’t sell

But again be careful",-1002243200666
2025-01-03 13:20:28+00:00,`4wdQ6Y7v6oiqG3zaMEn5gtP5sEzRuXMBem3tMduWRpmN`,-1002243200666
2025-01-03 11:44:08+00:00,"https://x.com/PassepartoutBot

Twitter has CA in bio and followed by both 

- Hopper VP (dev)

- Visa's head of crypto",-1002243200666
2025-01-03 11:39:21+00:00,"He can't rug it too, since he is doxxed and works for a US registered org",-1002243200666
2025-01-03 11:37:23+00:00,1.4m,-1002243200666
2025-01-03 11:37:10+00:00,Also built on TopHat framework $HAT,-1002243200666
2025-01-03 11:33:28+00:00,This is the tweet he deleted,-1002243200666
2025-01-03 11:29:54+00:00,"Hopper is a huge company 

VP launches a token and sitting at 1m?",-1002243200666
2025-01-03 11:26:44+00:00,https://x.com/ani_malkani,-1002243200666
2025-01-03 11:25:47+00:00,[🐦](https://fxtwitter.com/ani_malkani/status/1875134667374170190) **Jerome**: [tweet from ani_malkani](https://x.com/ani_malkani/status/1875134667374170190) [♻️](https://t.me/RickBurpBot?start=twit-ani_malkani) [ℹ️](https://t.me/RickBurpBot?start=moni-ani_malkani),-1002243200666
2025-01-03 11:25:36+00:00,"```NHYzz3XNA4QJHwo8e25jG3Zz9xvLqPh1VMCfTH5uhat```

Hopper VP behind this and acknowledged it too but deleted the tweet",-1002243200666
2025-01-03 00:36:57+00:00,"Will let the team cook now 

https://x.com/JusticeMattSol/status/1874977926401442223

Entries are golden and the narrative will catch mainstream attention soon, expect Elon to tweet a few times a day minimum as he does now.",-1002243200666
2025-01-03 00:24:09+00:00,"CTO in place, being led by a 70m prev dev. 

Good guy and persistent",-1002243200666
2025-01-03 00:16:33+00:00,https://x.com/elonmusk/status/1874925121439477846,-1002243200666
2025-01-03 00:02:42+00:00,"We are always early to narratives 

This one runs to a few million at the least 

$MATTHEW running",-1002243200666
2025-01-02 23:59:07+00:00,"Smash if you are in 

https://x.com/missoralways/status/1874968649930260633",-1002243200666
2025-01-02 23:49:01+00:00,"Reaching out to some chads who can run socials for this one, if anyone wants to lead the community socials HMU.",-1002243200666
2025-01-02 23:41:27+00:00,"Since Elon has personally assembled a private task force to investigate this, he will def post more and talk more about it. 

Might take days to play out.",-1002243200666
2025-01-02 23:39:36+00:00,"Narrative play l $MATTHEW 

This is a similar one to $SUCHIR 

There’s growing speculation that Matthew Livelsberger, the Army veteran involved in the Tesla Cybertruck explosion near Trump’s Las Vegas hotel, may have been framed. Family members call him a patriot, and Elon Musk has created a private task force to investigate, hinting at more to this story than meets the eye.

https://x.com/CollinRugg/status/1874924867432439974

https://x.com/nicksortor/status/1874913177479106695

SUPER LOW CAP SO BE INFORMED ITS RISKY. 

```51PMdJJmpkJMi8CxVVm9e1T62a3omZtjLCN81xQupump```",-1002243200666
2025-01-02 20:20:41+00:00,LOCKED IN,-1002243200666
2025-01-02 18:16:59+00:00,State of the trenches,-1002243200666
2025-01-02 15:08:30+00:00,"My beloved coins $MORUD and $AURORA running back again

Love to see it",-1002243200666
2025-01-02 14:44:10+00:00,"Just came back just to see I roundtripped, GG.",-1002243200666
2025-01-02 12:37:12+00:00,"It’s actually fartcoin equivalent if not better as a narrative. 

Elon created x.ai which powers grok, and then went on to create a meme “yo,yo” as a subdomain of x.ai",-1002243200666
2025-01-02 12:07:34+00:00,Fartcoin of x.ai?,-1002243200666
2025-01-02 12:04:27+00:00,"It’s legit. 

Moon that",-1002243200666
2025-01-02 12:01:17+00:00,"Gamble here 

Elon’s new AI subdomain 

https://jf.x.ai

`Aiz2LNty58DHryw1EevBj5PZhyioY1YeXvgGgVLqpump`",-1002243200666
2025-01-02 10:38:06+00:00,Shoutout to Marcell for pushing Pythia,-1002243200666
2025-01-02 10:21:13+00:00,"Also $PYTHIA mooning 

33m",-1002243200666
2025-01-02 09:42:27+00:00,https://www.bloomberg.com/news/articles/2024-11-13/openai-nears-launch-of-ai-agents-to-automate-tasks-for-users,-1002243200666
2025-01-02 09:42:17+00:00,This narrative is the same as $TEE that went to 43m a few months ago,-1002243200666
2025-01-02 09:40:19+00:00,"$OPERATOR - Open AI's AI Agent Tool 

Gamble",-1002243200666
2025-01-02 09:39:56+00:00,C1YneniGY3psbwRRvFg7ReTQSCUsd7D1DdkbJWMppump,-1002243200666
2025-01-02 08:27:30+00:00,"Just need to find legitimate projects early, and sit comfy in them.",-1002243200666
2025-01-02 08:27:04+00:00,"AI trenches are hot as fuck once again, time to lock in.",-1002243200666
2025-01-02 08:06:27+00:00,10x $AUDIT,-1002243200666
2025-01-01 22:55:07+00:00,https://x.com/s0lempire/status/1874551750323319279?s=46,-1002243200666
2025-01-01 22:54:15+00:00,`4XJGLbo4vLWMHqAD28G1ao4L4xijNyfWHBSUFhhxpump`,-1002243200666
2025-01-01 22:50:04+00:00,Aped the next potential $QUANT,-1002243200666
2025-01-01 22:19:03+00:00,In the wrong direction,-1002243200666
2025-01-01 22:16:25+00:00,THE FUCK,-1002243200666
2025-01-01 22:15:56+00:00,WHAT,-1002243200666
2025-01-01 22:14:15+00:00,Going vertical,-1002243200666
2025-01-01 22:11:33+00:00,20x $DUNA,-1002243200666
2025-01-01 21:40:47+00:00,3-4x depending on how quick you were to ape. Concept is really bullish but no info on who the team is yet.,-1002243200666
2025-01-01 21:34:14+00:00,"**NOT** THE PLAY I WAS WAITING FOR, FYI.

Gambled here $DUNA

https://x.com/dunaact/status/1874564857326129355
```FuqTdxZyUpmQX1roVwFPMmJ5hMPkP1QG41JXF8dzpump```",-1002243200666
2025-01-01 19:39:31+00:00,Prepare some SOL,-1002243200666
2025-01-01 13:10:36+00:00,"Was never a fan of clout or numbers, doing this to purge those who are inactive here or don’t read posts.",-1002243200666
2025-01-01 13:09:45+00:00,There is a purge of those who don't read the feed. Just click the button below to keep the @INOTAROBOT bot from deleting you.,-1002243200666
